"","GISJOIN","STATE","COUNTY","state_county","YEAR","Mexican","Puerto Rican","Cuban","Guatemalan","Colombian","Ecuadorian","total_pop","total_his"
"1891","G1701970881112","Illinois","Will County","17197",2010,283,19,14,5,5,0,5113,338
"1892","G1701970881113","Illinois","Will County","17197",2010,146,19,0,0,1,3,3719,179
"1893","G1701970881115","Illinois","Will County","17197",2010,211,21,5,0,3,0,4027,248
"1894","G1701970881116","Illinois","Will County","17197",2010,128,14,0,0,5,0,3924,151
"1895","G1701970881200","Illinois","Will County","17197",2010,1185,38,12,0,6,0,4837,1264
"1896","G1701970881301","Illinois","Will County","17197",2010,2945,16,0,11,7,0,3404,3030
"1897","G1701970881302","Illinois","Will County","17197",2010,1502,15,0,2,0,4,1818,1582
"1898","G1701970881401","Illinois","Will County","17197",2010,1282,38,3,3,0,0,3259,1378
"1899","G1701970881402","Illinois","Will County","17197",2010,628,25,1,1,8,0,3104,681
"1900","G1701970881500","Illinois","Will County","17197",2010,652,15,1,0,0,1,3284,688
"1901","G1701970881601","Illinois","Will County","17197",2010,172,14,3,1,0,0,1800,226
"1902","G1701970881603","Illinois","Will County","17197",2010,624,57,3,13,0,1,3301,749
"1903","G1701970881604","Illinois","Will County","17197",2010,284,31,2,7,0,1,2586,365
"1904","G1701970881700","Illinois","Will County","17197",2010,351,6,4,1,6,3,3421,390
"1905","G1701970881800","Illinois","Will County","17197",2010,1619,43,7,5,5,1,4049,1784
"1906","G1701970881900","Illinois","Will County","17197",2010,1369,31,0,1,1,2,3896,1437
"1907","G1701970882000","Illinois","Will County","17197",2010,1382,15,3,4,0,0,3472,1417
"1908","G1701970882100","Illinois","Will County","17197",2010,2376,7,0,8,0,0,2929,2429
"1909","G1701970882200","Illinois","Will County","17197",2010,2633,27,0,2,1,0,4624,2759
"1910","G1701970882300","Illinois","Will County","17197",2010,1407,19,2,3,2,0,4259,1484
"1911","G1701970882400","Illinois","Will County","17197",2010,1645,47,0,0,5,0,3541,1752
"1912","G1701970882500","Illinois","Will County","17197",2010,510,21,2,2,0,4,2370,560
"1913","G1701970882601","Illinois","Will County","17197",2010,766,38,1,9,0,1,3087,858
"1914","G1701970882602","Illinois","Will County","17197",2010,1305,25,1,0,2,0,2931,1361
"1915","G1701970882701","Illinois","Will County","17197",2010,520,13,1,3,3,0,2380,566
"1916","G1701970882702","Illinois","Will County","17197",2010,674,42,14,2,3,0,3075,752
"1917","G1701970882801","Illinois","Will County","17197",2010,529,26,6,0,4,3,2633,592
"1918","G1701970882802","Illinois","Will County","17197",2010,540,29,3,4,5,0,3033,594
"1919","G1701970882900","Illinois","Will County","17197",2010,743,17,0,3,1,0,2361,792
"1920","G1701970883000","Illinois","Will County","17197",2010,756,15,1,3,1,1,3697,825
"1921","G1701970883100","Illinois","Will County","17197",2010,586,21,10,2,0,0,4247,648
"1922","G1701970883206","Illinois","Will County","17197",2010,567,42,4,6,2,0,4396,672
"1923","G1701970883208","Illinois","Will County","17197",2010,327,36,0,10,2,0,3106,414
"1924","G1701970883209","Illinois","Will County","17197",2010,331,19,0,0,5,0,3090,372
"1925","G1701970883210","Illinois","Will County","17197",2010,129,13,2,2,2,0,2654,168
"1926","G1701970883211","Illinois","Will County","17197",2010,842,71,3,10,3,2,6193,989
"1927","G1701970883212","Illinois","Will County","17197",2010,366,49,19,4,4,1,5393,482
"1928","G1701970883213","Illinois","Will County","17197",2010,273,43,13,2,0,1,5519,364
"1929","G1701970883214","Illinois","Will County","17197",2010,233,15,0,0,1,0,2405,258
"1930","G1701970883215","Illinois","Will County","17197",2010,2157,269,13,39,27,1,10210,2660
"1931","G1701970883216","Illinois","Will County","17197",2010,295,42,2,2,0,0,3025,347
"1932","G1701970883303","Illinois","Will County","17197",2010,136,9,2,4,0,0,3705,165
"1933","G1701970883304","Illinois","Will County","17197",2010,76,4,0,0,0,0,1774,90
"1934","G1701970883305","Illinois","Will County","17197",2010,131,9,2,1,3,0,2982,156
"1935","G1701970883306","Illinois","Will County","17197",2010,310,8,0,4,0,2,3635,337
"1936","G1701970883307","Illinois","Will County","17197",2010,197,5,6,1,0,0,4100,236
"1937","G1701970883401","Illinois","Will County","17197",2010,125,18,3,2,1,0,4160,163
"1938","G1701970883402","Illinois","Will County","17197",2010,45,9,3,0,0,0,2033,63
"1939","G1701970883504","Illinois","Will County","17197",2010,136,14,4,2,3,2,5185,187
"1940","G1701970883505","Illinois","Will County","17197",2010,400,50,12,7,2,3,7889,508
"1941","G1701970883507","Illinois","Will County","17197",2010,217,10,0,0,0,2,4010,244
"1942","G1701970883509","Illinois","Will County","17197",2010,192,34,5,13,0,0,4519,255
"1943","G1701970883510","Illinois","Will County","17197",2010,243,21,0,5,0,4,4699,294
"1944","G1701970883511","Illinois","Will County","17197",2010,286,43,2,1,3,4,4947,360
"1945","G1701970883513","Illinois","Will County","17197",2010,267,30,4,3,1,4,5349,322
"1946","G1701970883514","Illinois","Will County","17197",2010,406,37,4,0,3,5,7252,478
"1947","G1701970883515","Illinois","Will County","17197",2010,114,15,3,2,1,0,3996,139
"1948","G1701970883516","Illinois","Will County","17197",2010,273,22,6,4,10,0,6858,353
"1949","G1701970883517","Illinois","Will County","17197",2010,141,11,5,6,0,1,3343,174
"1950","G1701970883519","Illinois","Will County","17197",2010,224,22,6,1,0,0,5178,266
"1951","G1701970883521","Illinois","Will County","17197",2010,159,6,4,3,4,0,3737,189
"1952","G1701970883522","Illinois","Will County","17197",2010,109,6,0,5,2,0,3321,128
"1953","G1701970883602","Illinois","Will County","17197",2010,484,29,5,3,3,0,5619,562
"1954","G1701970883603","Illinois","Will County","17197",2010,152,29,1,0,0,0,2973,208
"1955","G1701970883605","Illinois","Will County","17197",2010,30,20,1,0,0,0,3082,57
"1956","G1701970883606","Illinois","Will County","17197",2010,146,29,3,1,1,0,3995,193
"1957","G1701970883700","Illinois","Will County","17197",2010,490,9,3,9,2,0,3144,543
"1958","G1701970883803","Illinois","Will County","17197",2010,56,24,3,0,0,0,2577,89
"1959","G1701970883804","Illinois","Will County","17197",2010,203,30,0,0,2,4,2853,255
"1960","G1701970883806","Illinois","Will County","17197",2010,170,14,4,1,0,3,3412,210
"1961","G1701970883808","Illinois","Will County","17197",2010,95,5,5,0,0,0,1931,114
"1962","G1701970883809","Illinois","Will County","17197",2010,112,8,2,0,0,0,2978,141
"1963","G1701970883810","Illinois","Will County","17197",2010,156,25,5,0,3,0,3740,205
"1964","G1701970883811","Illinois","Will County","17197",2010,283,29,3,49,0,0,3139,381
"1965","G1701970883902","Illinois","Will County","17197",2010,390,17,6,0,0,0,6263,430
"1966","G1701970883903","Illinois","Will County","17197",2010,119,6,0,0,1,2,1821,134
"1967","G1701970883904","Illinois","Will County","17197",2010,197,10,2,2,0,0,4431,228
"1968","G1701970884003","Illinois","Will County","17197",2010,220,10,2,1,0,0,4566,245
"1969","G1701970884004","Illinois","Will County","17197",2010,62,10,0,0,2,0,2382,83
"1970","G1701970884005","Illinois","Will County","17197",2010,38,3,0,0,0,0,1430,45
"1971","G1701970884006","Illinois","Will County","17197",2010,69,1,4,0,0,0,2241,79
"1972","G1701970884101","Illinois","Will County","17197",2010,611,77,8,20,7,17,4166,777
"1973","G1701970884103","Illinois","Will County","17197",2010,722,65,12,16,12,10,2776,878
"1974","G1701970980000","Illinois","Will County","17197",2010,0,0,0,0,0,0,0,0
"1975","G1701970980100","Illinois","Will County","17197",2010,389,23,0,1,5,1,3264,426
